row_id,book_id,book_name,author_id,author_name,publishing_company,city,fiscal_year,calendar_year,year_month,date,forecast_type
7622125928521_202305,7622125928521,Statement from standard tree.,14279830,Brian Coleman,Hart LLC,Robertbury,2023,2023,202305,2023-05-01,Actuals
7622125928521_202306,7622125928521,Statement from standard tree.,14279830,Brian Coleman,Hart LLC,Robertbury,2023,2023,202306,2023-06-01,Actuals
7622125928521_202307,7622125928521,Statement from standard tree.,14279830,Brian Coleman,Hart LLC,Robertbury,2023,2023,202307,2023-07-01,Actuals
7622125928521_202308,7622125928521,Statement from standard tree.,14279830,Brian Coleman,Hart LLC,Robertbury,2023,2023,202308,2023-08-01,Actuals
7622125928521_202309,7622125928521,Statement from standard tree.,14279830,Brian Coleman,Hart LLC,Robertbury,2024,2023,202309,2023-09-01,Actuals
9324725081269_202009,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2020,202009,2020-09-01,Actuals
9324725081269_202010,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2020,202010,2020-10-01,Actuals
9324725081269_202011,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2020,202011,2020-11-01,Actuals
9324725081269_202012,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2020,202012,2020-12-01,Actuals
9324725081269_202101,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202101,2021-01-01,Actuals
9324725081269_202102,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202102,2021-02-01,Actuals
9324725081269_202103,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202103,2021-03-01,Actuals
9324725081269_202104,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202104,2021-04-01,Actuals
9324725081269_202105,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202105,2021-05-01,Actuals
9324725081269_202106,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202106,2021-06-01,Actuals
9324725081269_202107,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202107,2021-07-01,Actuals
9324725081269_202108,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2021,2021,202108,2021-08-01,Actuals
9324725081269_202109,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2021,202109,2021-09-01,Actuals
9324725081269_202110,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2021,202110,2021-10-01,Actuals
9324725081269_202111,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2021,202111,2021-11-01,Actuals
9324725081269_202112,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2021,202112,2021-12-01,Actuals
9324725081269_202201,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202201,2022-01-01,Actuals
9324725081269_202202,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202202,2022-02-01,Actuals
9324725081269_202203,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202203,2022-03-01,Actuals
9324725081269_202204,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202204,2022-04-01,Actuals
9324725081269_202205,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202205,2022-05-01,Actuals
9324725081269_202206,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202206,2022-06-01,Actuals
9324725081269_202207,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202207,2022-07-01,Actuals
9324725081269_202208,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2022,2022,202208,2022-08-01,Actuals
9324725081269_202209,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2022,202209,2022-09-01,Actuals
9324725081269_202210,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2022,202210,2022-10-01,Actuals
9324725081269_202211,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2022,202211,2022-11-01,Actuals
9324725081269_202212,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2022,202212,2022-12-01,Actuals
9324725081269_202301,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202301,2023-01-01,Actuals
9324725081269_202302,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202302,2023-02-01,Actuals
9324725081269_202303,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202303,2023-03-01,Actuals
9324725081269_202304,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202304,2023-04-01,Actuals
9324725081269_202305,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202305,2023-05-01,Actuals
9324725081269_202306,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202306,2023-06-01,Actuals
9324725081269_202307,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202307,2023-07-01,Actuals
9324725081269_202308,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2023,2023,202308,2023-08-01,Actuals
9324725081269_202309,9324725081269,Camera part laugh production.,53295118,Jerome Weiss,Contreras and Sons,Antonioburgh,2024,2023,202309,2023-09-01,Actuals
6595084251218_202009,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2020,202009,2020-09-01,Actuals
6595084251218_202010,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2020,202010,2020-10-01,Actuals
6595084251218_202011,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2020,202011,2020-11-01,Actuals
6595084251218_202012,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2020,202012,2020-12-01,Actuals
6595084251218_202101,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202101,2021-01-01,Actuals
6595084251218_202102,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202102,2021-02-01,Actuals
6595084251218_202103,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202103,2021-03-01,Actuals
6595084251218_202104,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202104,2021-04-01,Actuals
6595084251218_202105,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202105,2021-05-01,Actuals
6595084251218_202106,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202106,2021-06-01,Actuals
6595084251218_202107,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202107,2021-07-01,Actuals
6595084251218_202108,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2021,2021,202108,2021-08-01,Actuals
6595084251218_202109,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2021,202109,2021-09-01,Actuals
6595084251218_202110,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2021,202110,2021-10-01,Actuals
6595084251218_202111,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2021,202111,2021-11-01,Actuals
6595084251218_202112,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2021,202112,2021-12-01,Actuals
6595084251218_202201,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202201,2022-01-01,Actuals
6595084251218_202202,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202202,2022-02-01,Actuals
6595084251218_202203,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202203,2022-03-01,Actuals
6595084251218_202204,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202204,2022-04-01,Actuals
6595084251218_202205,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202205,2022-05-01,Actuals
6595084251218_202206,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202206,2022-06-01,Actuals
6595084251218_202207,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202207,2022-07-01,Actuals
6595084251218_202208,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2022,2022,202208,2022-08-01,Actuals
6595084251218_202209,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2022,202209,2022-09-01,Actuals
6595084251218_202210,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2022,202210,2022-10-01,Actuals
6595084251218_202211,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2022,202211,2022-11-01,Actuals
6595084251218_202212,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2022,202212,2022-12-01,Actuals
6595084251218_202301,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202301,2023-01-01,Actuals
6595084251218_202302,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202302,2023-02-01,Actuals
6595084251218_202303,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202303,2023-03-01,Actuals
6595084251218_202304,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202304,2023-04-01,Actuals
6595084251218_202305,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202305,2023-05-01,Actuals
6595084251218_202306,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202306,2023-06-01,Actuals
6595084251218_202307,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202307,2023-07-01,Actuals
6595084251218_202308,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2023,2023,202308,2023-08-01,Actuals
6595084251218_202309,6595084251218,Tend speak while.,99601290,Matthew Montoya,Bond Group,East Robert,2024,2023,202309,2023-09-01,Actuals
5997119292264_202009,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2020,202009,2020-09-01,Actuals
5997119292264_202010,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2020,202010,2020-10-01,Actuals
5997119292264_202011,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2020,202011,2020-11-01,Actuals
5997119292264_202012,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2020,202012,2020-12-01,Actuals
5997119292264_202101,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202101,2021-01-01,Actuals
5997119292264_202102,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202102,2021-02-01,Actuals
5997119292264_202103,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202103,2021-03-01,Actuals
5997119292264_202104,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202104,2021-04-01,Actuals
5997119292264_202105,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202105,2021-05-01,Actuals
5997119292264_202106,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202106,2021-06-01,Actuals
5997119292264_202107,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202107,2021-07-01,Actuals
5997119292264_202108,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2021,2021,202108,2021-08-01,Actuals
5997119292264_202109,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2021,202109,2021-09-01,Actuals
5997119292264_202110,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2021,202110,2021-10-01,Actuals
5997119292264_202111,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2021,202111,2021-11-01,Actuals
5997119292264_202112,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2021,202112,2021-12-01,Actuals
5997119292264_202201,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202201,2022-01-01,Actuals
5997119292264_202202,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202202,2022-02-01,Actuals
5997119292264_202203,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202203,2022-03-01,Actuals
5997119292264_202204,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202204,2022-04-01,Actuals
5997119292264_202205,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202205,2022-05-01,Actuals
5997119292264_202206,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202206,2022-06-01,Actuals
5997119292264_202207,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202207,2022-07-01,Actuals
5997119292264_202208,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2022,2022,202208,2022-08-01,Actuals
5997119292264_202209,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2022,202209,2022-09-01,Actuals
5997119292264_202210,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2022,202210,2022-10-01,Actuals
5997119292264_202211,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2022,202211,2022-11-01,Actuals
5997119292264_202212,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2022,202212,2022-12-01,Actuals
5997119292264_202301,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202301,2023-01-01,Actuals
5997119292264_202302,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202302,2023-02-01,Actuals
5997119292264_202303,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202303,2023-03-01,Actuals
5997119292264_202304,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202304,2023-04-01,Actuals
5997119292264_202305,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202305,2023-05-01,Actuals
5997119292264_202306,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202306,2023-06-01,Actuals
5997119292264_202307,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202307,2023-07-01,Actuals
5997119292264_202308,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2023,2023,202308,2023-08-01,Actuals
5997119292264_202309,5997119292264,Always unit national couple.,27876822,Robert Carter,Edwards Inc,Port Anthonyhaven,2024,2023,202309,2023-09-01,Actuals
2423064983016_202009,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202009,2020-09-01,Actuals
2423064983016_202010,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202010,2020-10-01,Actuals
2423064983016_202011,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202011,2020-11-01,Actuals
2423064983016_202012,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202012,2020-12-01,Actuals
2423064983016_202101,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202101,2021-01-01,Actuals
2423064983016_202102,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202102,2021-02-01,Actuals
2423064983016_202103,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202103,2021-03-01,Actuals
2423064983016_202104,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202104,2021-04-01,Actuals
2423064983016_202105,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202105,2021-05-01,Actuals
2423064983016_202106,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202106,2021-06-01,Actuals
2423064983016_202107,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202107,2021-07-01,Actuals
2423064983016_202108,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202108,2021-08-01,Actuals
2423064983016_202109,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202109,2021-09-01,Actuals
2423064983016_202110,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202110,2021-10-01,Actuals
2423064983016_202111,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202111,2021-11-01,Actuals
2423064983016_202112,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202112,2021-12-01,Actuals
2423064983016_202201,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202201,2022-01-01,Actuals
2423064983016_202202,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202202,2022-02-01,Actuals
2423064983016_202203,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202203,2022-03-01,Actuals
2423064983016_202204,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202204,2022-04-01,Actuals
2423064983016_202205,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202205,2022-05-01,Actuals
2423064983016_202206,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202206,2022-06-01,Actuals
2423064983016_202207,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202207,2022-07-01,Actuals
2423064983016_202208,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202208,2022-08-01,Actuals
2423064983016_202209,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202209,2022-09-01,Actuals
2423064983016_202210,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202210,2022-10-01,Actuals
2423064983016_202211,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202211,2022-11-01,Actuals
2423064983016_202212,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202212,2022-12-01,Actuals
2423064983016_202301,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202301,2023-01-01,Actuals
2423064983016_202302,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202302,2023-02-01,Actuals
2423064983016_202303,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202303,2023-03-01,Actuals
2423064983016_202304,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202304,2023-04-01,Actuals
2423064983016_202305,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202305,2023-05-01,Actuals
2423064983016_202306,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202306,2023-06-01,Actuals
2423064983016_202307,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202307,2023-07-01,Actuals
2423064983016_202308,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202308,2023-08-01,Actuals
2423064983016_202309,2423064983016,Hard sort break hit.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2023,202309,2023-09-01,Actuals
1444389130924_202009,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202009,2020-09-01,Actuals
1444389130924_202010,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202010,2020-10-01,Actuals
1444389130924_202011,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202011,2020-11-01,Actuals
1444389130924_202012,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2020,202012,2020-12-01,Actuals
1444389130924_202101,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202101,2021-01-01,Actuals
1444389130924_202102,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202102,2021-02-01,Actuals
1444389130924_202103,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202103,2021-03-01,Actuals
1444389130924_202104,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202104,2021-04-01,Actuals
1444389130924_202105,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202105,2021-05-01,Actuals
1444389130924_202106,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202106,2021-06-01,Actuals
1444389130924_202107,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202107,2021-07-01,Actuals
1444389130924_202108,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2021,2021,202108,2021-08-01,Actuals
1444389130924_202109,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202109,2021-09-01,Actuals
1444389130924_202110,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202110,2021-10-01,Actuals
1444389130924_202111,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202111,2021-11-01,Actuals
1444389130924_202112,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2021,202112,2021-12-01,Actuals
1444389130924_202201,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202201,2022-01-01,Actuals
1444389130924_202202,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202202,2022-02-01,Actuals
1444389130924_202203,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202203,2022-03-01,Actuals
1444389130924_202204,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202204,2022-04-01,Actuals
1444389130924_202205,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202205,2022-05-01,Actuals
1444389130924_202206,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202206,2022-06-01,Actuals
1444389130924_202207,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202207,2022-07-01,Actuals
1444389130924_202208,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2022,2022,202208,2022-08-01,Actuals
1444389130924_202209,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202209,2022-09-01,Actuals
1444389130924_202210,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202210,2022-10-01,Actuals
1444389130924_202211,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202211,2022-11-01,Actuals
1444389130924_202212,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2022,202212,2022-12-01,Actuals
1444389130924_202301,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202301,2023-01-01,Actuals
1444389130924_202302,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202302,2023-02-01,Actuals
1444389130924_202303,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202303,2023-03-01,Actuals
1444389130924_202304,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202304,2023-04-01,Actuals
1444389130924_202305,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202305,2023-05-01,Actuals
1444389130924_202306,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202306,2023-06-01,Actuals
1444389130924_202307,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202307,2023-07-01,Actuals
1444389130924_202308,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2023,2023,202308,2023-08-01,Actuals
1444389130924_202309,1444389130924,Key simple future simply buy style.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2023,202309,2023-09-01,Actuals
